Geo Point;Geo Shape;Haltestellennummer;Haltestellenname;Angezeigter_Name;Transportunternehmen_Nummer;Transportunternehmen_Name;Gemeindenummer;Gemeinde_Name;Gebiet;Höhe;Haltestellenart;Haltestellentyp;Zum Objekt navigieren
47.59234342565804, 7.468234959012326;"{""coordinates"": [7.468234959012326, 47.59234342565804], ""type"": ""Point""}";999936;Michelbach-le-Bas, Acacias;Michelbach-le-Bas, Acacias;;distribus;;Michelbach-le-Bas;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.59234342565805&lon=7.468234959012326&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.551306022564724, 7.594842603214665;"{""coordinates"": [7.594842603214665, 47.551306022564724], ""type"": ""Point""}";73;Basel, Aeschenplatz;Aeschenplatz;823;BVB;2701;Basel;BS;275;Tram- und Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.551306022564724&lon=7.594842603214665&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.54817312623583, 7.598031099798582;"{""coordinates"": [7.598031099798582, 47.54817312623583], ""type"": ""Point""}";236;Basel, Denkmal;Denkmal;823;BVB;2701;Basel;BS;266;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.54817312623583&lon=7.598031099798582&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.54588049831452, 7.598575541254282;"{""coordinates"": [7.598575541254282, 47.54588049831452], ""type"": ""Point""}";88770;Basel, Grosspeterstrasse;Grosspeterstrasse;823;BVB;2701;Basel;BS;278;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.54588049831451&lon=7.598575541254282&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.548881945212926, 7.585996702798361;"{""coordinates"": [7.585996702798361, 47.548881945212926], ""type"": ""Point""}";193;Basel, Markthalle;Markthalle;823;BVB;2701;Basel;BS;276;Tram- und Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.548881945212926&lon=7.585996702798361&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.53892465967932, 7.606532494226563;"{""coordinates"": [7.606532494226563, 47.53892465967932], ""type"": ""Point""}";88776;Basel, MParc;MParc;823;BVB;2701;Basel;BS;251;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.53892465967932&lon=7.606532494226563&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.54417599392979, 7.5909689135781;"{""coordinates"": [7.5909689135781, 47.54417599392979], ""type"": ""Point""}";189;Basel, Solothurnerstrasse;Solothurnerstrasse;823;BVB;2701;Basel;BS;288;Tramhaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.544175993929784&lon=7.5909689135781&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.566801374235354, 7.581517618482279;"{""coordinates"": [7.581517618482279, 47.566801374235354], ""type"": ""Point""}";88781;Basel, St. Johanns-Tor;St. Johanns-Tor;823;BVB;2701;Basel;BS;251;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.566801374235354&lon=7.581517618482279&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.54882544019664, 7.583048270110958;"{""coordinates"": [7.583048270110958, 47.54882544019664], ""type"": ""Point""}";88783;Basel, Zoo;Zoo;37;BLT;2701;Basel;BS;251;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.54882544019664&lon=7.583048270110958&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.53244075891929, 7.590609778270236;"{""coordinates"": [7.590609778270236, 47.53244075891929], ""type"": ""Point""}";89291;Basel, Airolostrasse;Airolostrasse;823;BVB;2701;Basel;BS;341;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.53244075891929&lon=7.590609778270236&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.57040933962269, 7.5729322326476884;"{""coordinates"": [7.572932232647688, 47.57040933962269], ""type"": ""Point""}";92322;Basel, Bahnhof St. Johann;Bahnhof St. Johann;823;BVB;2701;Basel;BS;260;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.5704093396227&lon=7.5729322326476884&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.54893973752421, 7.6176759657013315;"{""coordinates"": [7.617675965701332, 47.54893973752421], ""type"": ""Point""}";88942;Basel, Bethesda-Spital;Bethesda-Spital;879;BLT Auto;2701;Basel;BS;263;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.54893973752421&lon=7.6176759657013315&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.557495287204524, 7.575153328353738;"{""coordinates"": [7.575153328353738, 47.557495287204524], ""type"": ""Point""}";89296;Basel, Birmannsgasse;Birmannsgasse;823;BVB;2701;Basel;BS;275;Tram- und Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.55749528720452&lon=7.575153328353737&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.56151253533277, 7.5688478120754725;"{""coordinates"": [7.568847812075473, 47.56151253533277], ""type"": ""Point""}";89297;Basel, Blotzheimerstrasse;Blotzheimerstrasse;823;BVB;2701;Basel;BS;275;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.56151253533277&lon=7.568847812075471&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.555539032710485, 7.575866810734791;"{""coordinates"": [7.575866810734791, 47.555539032710485], ""type"": ""Point""}";81062;Basel, Brausebad;Brausebad;823;BVB;2701;Basel;BS;278;Tram- und Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.55553903271049&lon=7.575866810734791&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.57068503734152, 7.594654196595153;"{""coordinates"": [7.594654196595153, 47.57068503734152], ""type"": ""Point""}";89298;Basel, Brombacherstrasse;Brombacherstrasse;823;BVB;2701;Basel;BS;255;Tram- und Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.57068503734152&lon=7.594654196595154&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.55133806003536, 7.574634923130543;"{""coordinates"": [7.574634923130543, 47.55133806003536], ""type"": ""Point""}";89301;Basel, Bundesplatz;Bundesplatz;823;BVB;2701;Basel;BS;278;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.55133806003536&lon=7.574634923130543&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.5622374796792, 7.573629803461474;"{""coordinates"": [7.573629803461474, 47.5622374796792], ""type"": ""Point""}";89303;Basel, Burgfelderplatz;Burgfelderplatz;823;BVB;2701;Basel;BS;272;Tram- und Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.5622374796792&lon=7.573629803461474&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.57342098216802, 7.5902556751888834;"{""coordinates"": [7.590255675188883, 47.57342098216802], ""type"": ""Point""}";88767;Basel, Ciba;Ciba;823;BVB;2701;Basel;BS;251;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.573420982168024&lon=7.5902556751888834&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%2
47.565928347660936, 7.589158044805308;"{""coordinates"": [7.589158044805308, 47.565928347660936], ""type"": ""Point""}";89309;Basel, Erasmusplatz;Erasmusplatz;823;BVB;2701;Basel;BS;254;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.56592834766093&lon=7.589158044805306&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.56953510878583, 7.603661171011377;"{""coordinates"": [7.603661171011377, 47.56953510878583], ""type"": ""Point""}";89358;Basel, Erlenmatt;Erlenmatt;823;BVB;2701;Basel;BS;256;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.56953510878583&lon=7.603661171011377&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.59599968664003, 7.5364180021130345;"{""coordinates"": [7.536418002113034, 47.59599968664003], ""type"": ""Point""}";78148;Stain-Louis, EuroAirport Verwaltung;EuroAirport Verwaltung;823;BVB;;Saint-Louis;F;231;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.59599968664003&lon=7.536418002113034&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.57388046247732, 7.564846975621915;"{""coordinates"": [7.564846975621915, 47.57388046247732], ""type"": ""Point""}";78146;Basel, Friedrich-Miescher-Str.;Friedrich-Miescher-Str.;823;BVB;2701;Basel;BS;264;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.57388046247732&lon=7.564846975621916&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.544872439604575, 7.585537008783578;"{""coordinates"": [7.585537008783578, 47.544872439604575], ""type"": ""Point""}";89313;Basel, Frobenstrasse;Frobenstrasse;823;BVB;2701;Basel;BS;280;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.54487243960456&lon=7.585537008783578&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.55233160527463, 7.600341515800178;"{""coordinates"": [7.600341515800178, 47.55233160527463], ""type"": ""Point""}";89320;Basel, Hardstrasse;Hardstrasse;823;BVB;2701;Basel;BS;269;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.55233160527463&lon=7.600341515800178&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.53340742799955, 7.5970125892136044;"{""coordinates"": [7.597012589213604, 47.53340742799955], ""type"": ""Point""}";89321;Basel, Hauensteinerstrasse;Hauensteinerstrasse;823;BVB;2701;Basel;BS;342;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.53340742799954&lon=7.5970125892136044&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.55911852019557, 7.607984008174636;"{""coordinates"": [7.607984008174636, 47.55911852019557], ""type"": ""Point""}";89326;Basel, Hoffmann-La Roche;Hoffmann-La Roche;823;BVB;2701;Basel;BS;257;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.559118520195575&lon=7.607984008174638&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.552636988508, 7.584071355116203;"{""coordinates"": [7.584071355116203, 47.552636988508], ""type"": ""Point""}";89327;Basel, Holbeinstrasse;Holbeinstrasse;823;BVB;2701;Basel;BS;277;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.55263698850799&lon=7.584071355116203&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.54618429440936, 7.559732312860226;"{""coordinates"": [7.559732312860226, 47.54618429440936], ""type"": ""Point""}";89330;Basel, Im langen Loh;Im langen Loh;823;BVB;2701;Basel;BS;284;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.54618429440936&lon=7.559732312860226&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.56866428160966, 7.5698285022524585;"{""coordinates"": [7.569828502252459, 47.56866428160966], ""type"": ""Point""}";78145;Basel, Im Wasenboden;Im Wasenboden;823;BVB;2701;Basel;BS;266;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.56866428160966&lon=7.5698285022524585&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.54919236822924, 7.601537518920378;"{""coordinates"": [7.601537518920378, 47.54919236822924], ""type"": ""Point""}";88950;Basel, J. Burckhardt-Strasse;J. Burckhardt-Strasse;879;BLT Auto;2701;Basel;BS;274;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.54919236822924&lon=7.601537518920378&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.563438308872485, 7.582690632167442;"{""coordinates"": [7.582690632167442, 47.563438308872485], ""type"": ""Point""}";88485;Basel, Kinderspital;Kinderspital;823;BVB;2701;Basel;BS;260;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.563438308872485&lon=7.582690632167442&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.57321396299228, 7.604766382024189;"{""coordinates"": [7.604766382024189, 47.57321396299228], ""type"": ""Point""}";89337;Basel, Lange Erlen;Lange Erlen;823;BVB;2701;Basel;BS;254;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.57321396299228&lon=7.604766382024189&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.535515721816374, 7.587792531960092;"{""coordinates"": [7.587792531960092, 47.535515721816374], ""type"": ""Point""}";89339;Basel, Lerchenstrasse;Lerchenstrasse;823;BVB;2701;Basel;BS;333;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.535515721816374&lon=7.587792531960092&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.56814289050375, 7.600275452513246;"{""coordinates"": [7.600275452513246, 47.56814289050375], ""type"": ""Point""}";89341;Basel, Mattenstrasse;Mattenstrasse;823;BVB;2701;Basel;BS;255;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.56814289050375&lon=7.600275452513248&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.56413571064387, 7.578274276740847;"{""coordinates"": [7.578274276740847, 47.56413571064387], ""type"": ""Point""}";88488;Basel, Metzerstrasse;Metzerstrasse;823;BVB;2701;Basel;BS;260;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.56413571064387&lon=7.578274276740847&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.555546290339365, 7.586935961570256;"{""coordinates"": [7.586935961570256, 47.555546290339365], ""type"": ""Point""}";89345;Basel, Musikakademie;Musik-Akademie;823;BVB;2701;Basel;BS;271;Tramhaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.555546290339365&lon=7.586935961570256&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.5378108950327, 7.600905142071092;"{""coordinates"": [7.600905142071092, 47.5378108950327], ""type"": ""Point""}";89343;Basel, Mönchsbergerstrasse;Mönchsbergerstrasse;823;BVB;2701;Basel;BS;284;Tram- und Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.5378108950327&lon=7.600905142071092&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.570765355557164, 7.581354354945652;"{""coordinates"": [7.581354354945652, 47.570765355557164], ""type"": ""Point""}";89348;Basel, Novartis Campus;Novartis Campus;823;BVB;2701;Basel;BS;258;Tramhaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.57076535555717&lon=7.58135435494565&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.58004992806087, 7.603962972620445;"{""coordinates"": [7.603962972620445, 47.58004992806087], ""type"": ""Point""}";92324;Basel, Otterbach Grenze;Otterbach Grenze;;SWEG;2701;Basel;BS;254;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.58004992806088&lon=7.603962972620445&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.56082734900526, 7.604178101552499;"{""coordinates"": [7.604178101552499, 47.56082734900526], ""type"": ""Point""}";89350;Basel, Peter Rot-Strasse;Peter Rot-Strasse;823;BVB;2701;Basel;BS;255;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.560827349005265&lon=7.604178101552499&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.54737988688304, 7.621063789714149;"{""coordinates"": [7.621063789714149, 47.54737988688304], ""type"": ""Point""}";88948;Basel, Redingstrasse;Redingstrasse;823;BVB;2701;Basel;BS;258;Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.54737988688305&lon=7.621063789714149&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.567336550138364, 7.597740610435297;"{""coordinates"": [7.597740610435297, 47.567336550138364], ""type"": ""Point""}";89352;Basel, Riehenring;Riehenring;823;BVB;2701;Basel;BS;255;Tram- und Bushaltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.567336550138364&lon=7.597740610435297&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
